locale	language	category	source_line	dataset_contributors	published	license	dataset_doi	file_uuid	human_source_state	source_row_sha256	canonical_sha256	text
sw	swh	BUNGE	2466	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	7c7bbfd15dbedaa9baba1b09a6059870a6928c59cea277f0c428115b38802608	b815555851f3a6cc4a416bbb293082250634f85f2d9023de6b73b585fc5990f5	mahakama ya rufani itaandaa kanuni kwa ajili ya utekelezaji wa mamlaka yake
sw	swh	BUNGE	2467	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	9878c4c076fccd099cd34523f84f1d6c86946e76130fa23a90843a72907265b5	2222cd20a4b26396572bc24d9bcf7ae5ccb08f363aa0ea23acd2197263c0a07d	bunge litatunga sheria itakayoweka masharti zaidi kuhusu uendeshaji wa mahakama ya rufani
sw	swh	BUNGE	2469	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	5a6e4f75fb5cb87a1c9bfc824ba7a04c85fc50f5f71d41c3bc15650071a6af3a	56224c859acb741ec6d37eb3e898dfbe5a9d205707723606f21896ae4542ee68	jaji wa mahakama ya rufani atakuwa na madaraka ya kusikiliza na kuamua rufaa yoyote katika mahakama ya rufani
sw	swh	BUNGE	2470	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	0d65bbe193cfbfac95a68f73af5ed98097a9b61a25bd0898ac2a197f16d80d8a	b5d31fb39fb42c3b25095d9e6d2b68009468aef3cac3235d1c680fbcb3d4edd3	bila ya kujali masharti ya ibara ndogo ya iwapo jaji wa mahakama ya rufani kabla ya kuteuliwa kwake alikuwa jaji wa mahakama kuu ya jamhuri ya muungano au mahakama kuu ya zanzibar jaji huyo anaweza kuendelea kufanya kazi katika mahakama aliyotoka hadi amalize kutayarisha na kutoa hukumu au hadi akamilishe shughuli nyingine yoyote inayohusika na mashauri ambayo alikwishaanza kuyasikiliza kabla hajateuliwa kuwa jaji wa mahakamaya rufani
sw	swh	BUNGE	2471	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	0451eb7a7dbc67b5b8bf170a8b540e33fe6ab70cfd45bdaaefb237d3eb16f52d	511dd6ead1ddf1387655011775505b7fb3b98494b4572bc79bb5f2ee6e8a12bd	kwa kuzingatia masharti ya ibara ndogo ya itakuwa ni halali kwa jaji wa mahakama ya rufani kutoa hukumu au uamuzi mwingine wowote unaohusika kwa kutumia na kutaja nafasi ya madaraka aliyokuwa akiishika kabla ya kuteuliwa kuwa jaji wa mahakama ya rufani na endapo hukumu hiyo au uamuzi huo utapingwa kwa njia ya rufani itakayowasilishwa mbele ya mahakama ya rufani jaji huyo hatakuwa na mamlaka ya kusikiliza rufani hiyo
sw	swh	BUNGE	2472	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	bcb0dc83936080c17331b5e54fc54cfe2a8bde14300a689cc69ab4b77dcfe985	7c2342b4c68788c6fdfbb5d29eba89eb9ecfa6623ebce781bc0b468b0321ee17	e uteuzi wa jaji wa mahakama ya rufani uteuzi wa mwenyekiti wa mahakama ya rufani
sw	swh	BUNGE	2473	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	d3625da519f05df6dd529c1f3e417b23a8055471fd36853dcf261135ea499d36	864f4eb26e3ab50fd74e3bcb1d5cacf91e40ec643211711a15982582ed1b56c2	kutakuwa na mwenyekiti wa mahakama ya rufani ambaye atateuliwa na rais kutoka orodha ya majina ya watu watatu yaliyopendekezwa na tume ya utumishi wa mahakama
sw	swh	BUNGE	2474	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	514bfbb813afaf598d25c2b140020402bdf03bc0f5686b69ed0ed183da4f06ed	9b515ec5aa4f178e08f13d33059b7d726d376b87c0769361e033bb775fd2effa	mwenyekiti wa mahakama ya rufani atakuwa ndiye mkuu wa mahakama ya rufani na msaidizi wa jaji mkuu katika utendaji wa kazi katika mahakama ya rufani na katika madaraka hayo mwenyekiti wa mahakama ya rufani atatekeleza kazi na shughuli atakazopangiwa mara kwa mara na jaji mkuu
sw	swh	BUNGE	2475	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6454605d8fab668ce28ff9e87cd6f3cae5df7b35564a4920dfcdd743e8e4e722	e66a8ce2a20fcee4c174adb005fd20890ba448d543f0379358ead8f18a58a91d	mtu anaweza kuteuliwa kuwa mwenyekiti wa mahakama ya rufani endapo atakuwa na sifa zifuatazo a awe ni raia wa kuzaliwa wa jamhuri ya muungano mwenye tabia njema uadilifu na uaminifu b awe na shahada ya sheria kutoka chuo cha elimu ya juu kinachotambuliwa na mamlaka inayoshughulikia elimu ya juu katika jamhuri ya muungano na i awe amefanya kazi ya ujaji katika mahakamu kuu ya jamhuri ya muungano au mahakama kuu ya zanzibar au ii awe wakili mtumishi wa umma au mwanataaluma akiwa na sifa ya kusajiliwa kuwa wakili na amekuwa na sifa hizo mfululizo kwa muda usiopungua miaka kumi na tano
sw	swh	BUNGE	2477	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	85d40a8b5b64e99c3740fa3443b85ec957dc8226ce16fb101fbccd1f58aa4907	46baa143c134adf7d4bdf3f96c36e83553cd34da653e467f122a41efa3bdadcc	makamu mwenyekiti wa mahakama ya rufani atateuliwa na rais kutoka katika orodha ya majina ya watu watatu yatakayopendekezwa na tume ya utumishi wa mahakama na atakuwa ndiye msaidizi mkuu wa mwenyekiti wa mahakama ya rufani
sw	swh	BUNGE	2478	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	61324a33c80733357f0dee1eafaa408c49b827d94a1c090956b7498f735395c5	689bce275d8efa61655030752ff762de56288597eccb4b7348bf6afbc9ba32a6	mtu atateuliwa kuwa makamu mwenyekiti wa mahakama ya rufani endapo atakuwa na sifa zilizoainishwa katika ibara ya
sw	swh	BUNGE	2480	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	0c03a46c35906b677cf051e95c21aac782126a009f778a758b0aa4c6b33b7dec	693559fdc614cb2ff95fd0e44e147f3308aacc2f6dae09e61256913a4ad38591	jaji wa mahakama ya rufani atateuliwa na rais kutoka miongoni mwa majina yatakayopendekezwa na tume ya utumishi wa mahakama
sw	swh	BUNGE	2481	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	e3647a549a013fc1e6cf668ba3ab045b2f88954750ab211f56e3a37595d9627f	cab15d6035c71990ee3fc9262ba2c15b54cda6b60e8f4d52f4e05d29e18dd377	mtu anaweza kuteuliwa kuwa jaji wa mahakama ya rufani endapo atakuwa na sifa zilizoainishwa katika ibaraya
sw	swh	BUNGE	2483	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	ccb9b2d07ebbff11883f47e7f8de19a58a4c6d99f6e96c0091825d9e55a9a13e	ccb9b2d07ebbff11883f47e7f8de19a58a4c6d99f6e96c0091825d9e55a9a13e	mwenyekiti wa mahakama ya rufani makamu mwenyekitiaujaji wa mahakama ya rufani atashika madaraka yake mara tu atakapoapishwa na rais kiapo cha uaminifu na kiapo kingine chochote kinachohusika na utendaji wa kazi kitakachowekwa kwa mujibu wa sheria
sw	swh	BUNGE	2485	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	9a4b38bf498ed5542da8fc5ec0f153f01631576fbef683f3d7770d462b56880a	f881cb3b03d785850a0f642c64f4ad237265c7a6ec560846664ef51c47329319	mwenyekiti au makamu mwenyekiti wa mahakama ya rufani atashika nafasi ya madaraka yake hadi atakapofikisha umri wa miaka sabini isipokuwa kama a atajiuzulu b atashindwa kumudu kazi kutokana na maradhi c ataondolewa katika nafasi ya madaraka ya mwenyekiti wa mahakama ya rufani kwa mujibu wa katiba hii au d atafariki dunia
sw	swh	BUNGE	2486	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	bbda6b15f9947dd9514c165aa341d0412740462fd4ed9f2b33c89203f38044ad	b8c30efa816b711598a54a7f7d0be134a8adb53f4b894d37731567b3167c4c2a	jaji aliyetimiza umri wa kustaafu atalazimika kuendelea kufanya kazi baada ya kutimiza umri huo hadi amalize kutayarisha na kutoa hukumu au hadi akamilishe shughuli nyingine yoyote inayohusika na mashauri ambayo alikwishaanza kuyasikiliza kabla hajatimiza umri wa kustaafu
sw	swh	BUNGE	2487	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	eccb95ca3afed8ac0f904456ece2fb9396c0fb3eeac932b4fe5d40429ca0a142	b1bd994701f523b955192b40a758566923c1e94f1252158f64a20848a8f64b5d	bila ya kujali masharti ya ibara ndogo ya mwenyekiti au makamu mwenyekiti wa mahakama ya rufani aliyetimiza umri wa kustaafu ataachia nafasi ya madaraka ya mwenyekiti au makamu mwenyekiti wa mahakama ya rufani isipokuwa ataendelea kutekeleza shughuli ambazo hajazikamilisha akiwa katika nafasi ya madaraka ya jaji wa mahakama ya rufani hadi atakapokamilisha shughuli hizo
sw	swh	BUNGE	2489	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	8c1911a3cf99658f10e6d19b6e23cfb07ede41e1e4ed3290ab379622b54f72ec	d95003e33f3c648a41eb9503c2f740cdf4051d4c9d840eea5b909b43b395d9c5	iwapo itatokea kwamba a nafasi ya madaraka ya mwenyekiti wa mahakama ya rufani ipo wazi b mwenyekiti wa mahakama ya rufani hayupo katika jamhuri ya muungano au c mwenyekiti wa mahakama ya rufani ameshindwa kutekeleza kazi kwa mujibu wa katiba hii makamu mwenyekiti atatekeleza kazi za mwenyekiti wa mahakama ya rufani hadi atakapoteuliwa mwenyekiti wa mahakama ya rufani mwingine au hadi mwenyekiti wa mahakama ya rufani ambaye alikuwa hayupo nchini au alikuwa hawezi kumudu kazi zake kutokana na maradhi atakaporejea kazini
sw	swh	BUNGE	2490	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	3d9bc6c22c63904f2a8597d877bd87b371770e78cef7406a61804469a67732b8	8ae1ba6c7316c1e51b42b036923798ff456b7d72933feef43a5acb56f4ef0065	endapo ufanisi wa kazi za mahakama ya rufani utahitaji ateuliwe kaimu jaji wa mahakama ya rufani tume ya utumishi wa mahakama itamshauri rais kumteua kaimu jaji wa mahakama ya rufani
sw	swh	BUNGE	2491	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	740b4956d39cf0eec4557d4ac772c21874ca86c26696da77662e2ccaab89bdef	c3a253d7fd1a6fd6369859d64faca340e12920c56efc929324b91b9253407065	endapo rais ataridhika na ushauri wa tume ya utumishi wa mahakama atamteua kaimu jaji wa mahakama ya rufani kutoka miongoni mwa watu wanaoweza kuteuliwa kuwa majaji wa mahakama ya rufani
sw	swh	BUNGE	2492	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	aae5a001680c49ffb799c72a52b470ac02dab74a0a298a6598633f22f09bfb40	d13032d09f42855baee12f62b7255981ed36ddb9c0f616ccb6a9aadbbd042f18	mtu atakayeteuliwa kuwa kaimu jaji wa mahakama ya rufani atafanya kazi kama kaimu jaji wa mahakama ya rufani kwa muda wote utakaotajwa wakati wa kuteuliwa kwake au kama muda haukutajwa basi hadi uteuzi utakapofutwa na rais
sw	swh	BUNGE	2493	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	847891386b8452c6544f6e2eb339fe30007c433b8ea965a99a611e82a9eba66e	936b3e9c1b3bdb4d1992f43d9352d955314f26eb296242a2ead6d3fa5c7fc90e	bila kujali masharti ya ibara ndogo ya mtu aliyeteuliwa kuwa kaimu jaji wa mahakama ya rufani ataendelea kufanya kazi kama kaimu jaji wa mahakama ya rufani hadi amalize kutayarisha na kutoa hukumu au hadi amalize shughuli nyingine yoyote inayohusika na rufani au mashauri mengine ambayo alikwishaanza kuyasikiliza kabla ya muda wake wa kazi haujamalizika au uteuzi wake haujafutwa
sw	swh	BUNGE	2494	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	f099589c203edfb09dfcddab32fe71dce9c2eb6d50cddf7d87e4fb23c4c9d15c	3258d0a79b6c4685eb21bfea295fb3f47e28f8a1cf395b750eb69905aeebe9af	kwa madhumuni ya ibara hii kaimu jaji wa mahakama ya rufani atakuwa na mamlaka kamili ya jaji wa mahakama ya rufani na atatekeleza kazi zote za jaji wa mahakama ya rufani
sw	swh	BUNGE	2495	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	387962e10a332588b03d70c5272c20f8ccc5546ed7ef6a01152b37162278b283	831a983f5592e87bd8b8238600bb6d94367cf325880a2f69d615b2d9cec7efb1	utaratibu wa kushughulikia nidhamu ya jaji wa mahakama ya rufani
sw	swh	BUNGE	2496	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	067ee89f43e2ee3c8920dc7790a731f5fc5d5df91fe4b402af6b8b5942838ef1	067ee89f43e2ee3c8920dc7790a731f5fc5d5df91fe4b402af6b8b5942838ef1	kwa mujibu wa katiba hii masharti kuhusu utaratibu wa kushughulikia nidhamu ya jaji wa mahakama ya rufani utakuwa kama ulivyoainishwa katika ibara ya inayoweka masharti na utaratibu wa nidhamu ya jaji wa mahakama ya juu
sw	swh	BUNGE	2497	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	46580530bdffa2fdb31a20fab9f8f5c30c4b1b956edc27fd866c07690e1f6634	4b006c31c0125db91f62746c9798a0046ee27467a863b2180e79e0da60411819	f mahakama kuu ya jamhuri ya muungano mahakama kuu ya jamhuri ya muungano na mamlaka yake
sw	swh	BUNGE	2498	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	d1357e53a0c65ee43128fb55c22e6da7a60b582c13baa4e232bc96f19ef85315	df4a0567c635924f2c44a055aad9bee63a37d5f0b46315ab70368f9aa8a1ab37	kutakuwa na mahakama kuu ya jamhuri ya muungano itakayojulikana kwa kifupi kama mahakama kuu ambayo mamlaka yake yatakuwa kama ilivyoelezwa katika katiba hii au katika sheria nyingine yoyote
sw	swh	BUNGE	2499	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1ec38408640fe454577db8d85ae6fd6218f7a3cc739f1c17e2098c0916eac905	d98ca71c021736cb0a6984103b396c8d7afaf2296bea11ac5ca31cad77c5318a	iwapo katiba hii au sheria nyingine yoyote haikutamka wazi kwamba shauri la aina iliyotajwa mahsusi litasikilizwa kwanza katika mahakama ya ngazi iliyotajwa mahsusi kwa ajili hiyo basi mahakama kuu itakuwa na mamlaka ya kusikiliza kila shauri la aina hiyo
sw	swh	BUNGE	2500	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1d7429d7e1f51bc67ad63558930d6219e9ccfbc83590846213da946d4d0f0953	2dcb7168de6a1d8c2e5477a4ab13d5e9154e12281bef9558930ec3512a2c5717	hali kadhalika mahakama kuu itakuwa na uwezo wa kutekeleza shughuli yoyote ambayo kwa mujibu wa mila za kisheria zinazotumika tanzania shughuliya aina hiyo kwa kawaida hutekelezwa na mahakama kuu isipokuwa kwamba masharti ya ibara hii ndogo yatatumika bila kuathiri mamlaka ya mahakama ya rufani ya jamhuri ya muungano kama ilivyoelezwa katika katiba hii au katika sheria nyingine yoyote
sw	swh	BUNGE	2502	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	2fdc84d134e6e95c47bb540ab0cb2001556562cc3ffda93fbceb4383f9d071bc	d2dfe5200c030db80653e671a69b8225ae2179ef8dc840f450db1d99522fc08b	bila kuathiri masharti ya ibara ndogo ya mtu aweza tu kuteuliwa kuwa jaji wa mahakama kuu ikiwa ana sifa maalum kama ilivyofafanuliwa katika ibara ndogo ya na awe mtu ambaye amekuwa na mojawapoya sifa maalum kwa muda usiopungua miaka kumi
sw	swh	BUNGE	2503	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	9a6d48b26fea9eb33c4440ecaccf8172ea922dcf2bd3a412212776b3d2056cf3	170a81d79c0b40d720d784f40cbc8a0e2435e9b56a966e24f5f4843729a5f34d	kwa madhumuni ya ufafanuzi wa ibara ndogo ya na za ibara hii sifa maalum maana yake ni mtu aliye na shahada ya sheria toka chuo cha elimu ya juu kinachotambulika kwa mujibu wa sheria na a amekuwa hakimu b amefanya kazi katika utumishi wa umma akiwa na sifa za kufanya kazi ya uwakili au ni wakili wa kujitegemea c ana sifa ya kusajiliwa kuwa wakili au d amekuwa na sifa hizo mfululizo kwa muda usiopungua miaka kumi
sw	swh	BUNGE	2504	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	2f1691114c7a9405a3de70a86c80cff993c971f443ddc3c4605c606ec51eedca	8da6ddc106f1a2b781aaebb3c603be02d6dba67b6ed3dccecdaff244f6af8711	iwapo rais ataridhika kwamba ijapokuwa mtu mwenye sifa mojawapo ya hizo sifa maalum hakuwa na sifa hiyo kwa muda usiopungua miaka kumi lakini mtu huyo ana uwezo ujuzi na kwa kila hali anafaa kukabidhiwa madaraka ya jaji wa mahakama kuu na kuna sababu za kumfanya mtu huyo astahili kukabidhiwa madaraka hayo basi rais aweza kutengua lile sharti la kuwa na sifa maalum kwa muda usiopungua miaka kumi na baada ya kushauriana na tume ya utumishi wa mahakama rais aweza kumteua mtu huyo kuwa jaji wa mahakama kuu
sw	swh	BUNGE	2505	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	d98e08e57734bdb7b50d762c6fccc729ba8a0556dedb3aa9d9666e9b8eaee09d	06c13253c380d67206e987dad9e53dcb7cc1cf1d5f8cd4abb13cb8bf6a221549	ikitokea kwamba kiti cha jaji yeyote kitakuwa wazi au ikiwa jaji yeyote atateuliwa kuwa kaimu jaji au kama atashindwa kutekeleza kazi zake kwa sababu yoyote au kama jaji mkuu atamshauri rais kuwa kazi za mahakama kuu zilivyo wakati huo zahitaji ateuliwe kaimu jaji basi rais aweza baada ya kushauriana na jaji mkuu kama kawaida kumteua kaimu jaji kutoka miongoni mwa watu wenye sifa maalum isipokuwa kwamba a mtu hatahesabiwa kuwa hastahili kuteuliwa kwa mujibu wa masharti ya ibara hii ndogo kwa sababu tu kwamba ametimiza umri uliotajwa katika ibara ndogo ya ya ibara ya ya katiba hii b kwa madhumuni ya kumteua kaimu jaji kwa mujibu wa masharti ya ibara hii ndogo rais aweza kutengua lile sharti la kuwa na sifa maalum kwa muda usiopungua miaka kumi kwa sababu kama zile zilizotajwa katika ibara ndogo ya ya ibara hii
sw	swh	BUNGE	2506	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	74a482f80d002e2271831d1d8e967e739cd4186b9802450f80d916a017fc354b	b0d79badfbfd23b4bec0913fe5db39897d62eec94ff1171fb5b170bd8f30677a	mtu yeyote atakayeteuliwa kuwa kaimu jaji kwa mujibu wa masharti ya ibara ndogo ya ataendelea kufanya kazi kama kaimu jaji kwa muda wowote utakaotajwa wakati wa kuteuliwa kwake au kama muda haukutajwa mpaka uteuzi wake utakapofutwa na rais lakini bila ya kujali kwamba muda wake wa kazi umemalizika au kwamba uteuzi wake umefutwa mtu huyo aweza kuendelea kufanya kazi kama kaimu jaji mpaka amalize kutayarisha na kutoa hukumu au mpaka akamilishe shughuli nyingine yoyote inayohusika na mashauri ambayo alikwisha anza kuyasikiliza kabla muda wake wa kazi haujamalizika au kabla ya uteuzi wake haujafutwa
sw	swh	BUNGE	2507	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	01e1d83437869976d9730597cc46554a9047decea2f8152ff2c5b5f2d45dbdb9	21276f3f0ec214e215f5e4e067f36693118b85b133ecbfafa5ba8d18fd6fc2a6	kutakuwa na jaji kiongozi wa mahakama kuu ambaye katika ibara zifuatazo kwenye katiba hii atatajwa tu kwa kifupi kama jaji kiongozi na majaji wengine wa mahakama kuu wasiopungua thelathini watakaoteuliwa na rais baada ya kushauriana na tume ya utumishi wa mahakama
sw	swh	BUNGE	2508	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	e390afc548164ebb8f21843b18f1ebddaad7864a17b5c0bf7b5b24ed1f816c10	d7ad9dd45d3aa1c1e288bc923adb902a180f6287ebde16bc5b4229b69f18f1dc	bila kuathiri masharti ya katiba hii au sheria nyingine yoyote kuhusu madaraka ya jaji mkuu aliyetajwa katika ibara ya jaji kiongozi atakuwa ndiye msaidizi maalum wa jaji mkuu katika utendaji wa kazi katika mahakama kuu na mahakama nyinginezo zote za ngazi ya chini yake na katika madaraka hayo jaji kiongozi atatekeleza kazi na shughuli atakazoagizwa au kuelekezwa mara kwa mara na jaji mkuu na kwa madhumuni ya ibara hii jaji kiongozi atakuwa mkuu wa mahakama kuu
sw	swh	BUNGE	2509	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6f5368ad58f95720237454774625fe507dbaa824fede2bcae10d579a728f4dbd	6b7a03f5df1900aa81ce0520ebbadada8c3149932a45cd32101252316f3efbec	mbali ya madaraka yake ya kawaida ya jaji wa mahakama kuu kama majaji wengine wote wa mahakama kuu jaji kiongozi atakuwa pia na mamlaka ya kutekeleza kazi na shughuli zote zinazoambatana na mamlaka ya mahakama kuu ambazo kwa mujibu wa masharti ya katiba hii au ya sheria nyingine yoyote au kufuatana na mila za kisheria zinazotumika tanzania hutakiwa zitekelezwe na mkuu wa mahakama kuu isipokuwa kwamba masharti ya ibara hii ndogo hayatatumika kwa ajili ya utekelezaji wa kazi au shughuli ambazo kwa mujibu wa masharti ya katiba hii au ya sheria nyingine yoyote au kufuatana na mila za kisheria zinazotumika tanzania zimetajwa mahsusi au zinafahamika kuwa ni kazi au shughuli zinazotakiwa kutekelezwa tu na jaji mkuu
